"playerID","yearsActiveBatting","GBatting","AB","R","H","2B","3B","HR","RBI","SO","yearsActiveFielding","GFielding","PO","A","E","DP","PB","SB","CS","yearsActivePitching","W","L","GPitching","SHO","SV","IPOuts","HA","ER","HRA","BB","SOF","BFP","debut","inducted"
"lolicmi01","16","597","840","65","93","5","2","1","33","369","16","591","102","454","38","16","0","4","1","16","220","192","591","41","11","11053","3400","1398","350","1110","2863","15320","1963-05-12","N"
"lolicmi01","16","597","840","65","93","5","2","1","33","369","16","591","102","454","38","16","0","4","1","16","220","192","591","41","11","11053","3400","1398","350","1110","2863","15320","1963-05-12","N"
"lolicmi01","16","597","840","65","93","5","2","1","33","369","16","591","102","454","38","16","0","4","1","16","220","192","591","41","11","11053","3400","1398","350","1110","2863","15320","1963-05-12","N"
"lolicmi01","16","597","840","65","93","5","2","1","33","369","16","591","102","454","38","16","0","4","1","16","220","192","591","41","11","11053","3400","1398","350","1110","2863","15320","1963-05-12","N"
"lonboji01","15","431","781","41","105","17","2","3","43","338","15","430","190","274","22","18","0","2","1","15","159","140","430","16","4","7493","2421","1069","237","828","1489","10625","1965-04-23","N"
"lonboji01","15","431","781","41","105","17","2","3","43","338","15","430","190","274","22","18","0","2","1","15","159","140","430","16","4","7493","2421","1069","237","828","1489","10625","1965-04-23","N"
"lopated01","12","364","906","87","191","27","5","5","80","98","12","347","103","480","19","31","0","3","0","12","170","113","347","27","3","7474","2515","884","179","662","878","10413","1944-04-30","N"
"lopated01","12","364","906","87","191","27","5","5","80","98","12","347","103","480","19","31","0","3","0","12","170","113","347","27","3","7474","2515","884","179","662","878","10413","1944-04-30","N"
"lopated01","12","364","906","87","191","27","5","5","80","98","12","347","103","480","19","31","0","3","0","12","170","113","347","27","3","7474","2515","884","179","662","878","10413","1944-04-30","N"
"lopated01","12","364","906","87","191","27","5","5","80","98","12","347","103","480","19","31","0","3","0","12","170","113","347","27","3","7474","2515","884","179","662","878","10413","1944-04-30","N"
"lopated01","12","364","906","87","191","27","5","5","80","98","12","347","103","480","19","31","0","3","0","12","170","113","347","27","3","7474","2515","884","179","662","878","10413","1944-04-30","N"
"lowebo01","18","1824","7087","1133","1932","230","85","71","984","216","18","1817","4222","4746","507","570","0","0","0","1","0","0","1","0","0","3","3","1","0","1","0","0","1890-04-19","N"
"lowebo01","18","1824","7087","1133","1932","230","85","71","984","216","18","1817","4222","4746","507","570","0","0","0","1","0","0","1","0","0","3","3","1","0","1","0","0","1890-04-19","N"
"lowebo01","18","1824","7087","1133","1932","230","85","71","984","216","18","1817","4222","4746","507","570","0","0","0","1","0","0","1","0","0","3","3","1","0","1","0","0","1890-04-19","N"
"lucasre01","16","907","1439","155","404","61","13","3","190","133","16","414","125","550","16","39","0","0","0","15","157","135","396","22","7","7626","2736","1051","136","455","602","10648","1923-04-19","N"
"lucasre01","16","907","1439","155","404","61","13","3","190","133","16","414","125","550","16","39","0","0","0","15","157","135","396","22","7","7626","2736","1051","136","455","602","10648","1923-04-19","N"
"lucasre01","16","907","1439","155","404","61","13","3","190","133","16","414","125","550","16","39","0","0","0","15","157","135","396","22","7","7626","2736","1051","136","455","602","10648","1923-04-19","N"
"luquedo01","20","562","1045","96","238","31","10","5","90","115","20","555","190","787","43","36","0","0","0","20","195","179","553","26","28","9689","3234","1161","113","920","1141","13503","1914-05-20","N"
"luquedo01","20","562","1045","96","238","31","10","5","90","115","20","555","190","787","43","36","0","0","0","20","195","179","553","26","28","9689","3234","1161","113","920","1141","13503","1914-05-20","N"
"luquedo01","20","562","1045","96","238","31","10","5","90","115","20","555","190","787","43","36","0","0","0","20","195","179","553","26","28","9689","3234","1161","113","920","1141","13503","1914-05-20","N"
"luquedo01","20","562","1045","96","238","31","10","5","90","115","20","555","190","787","43","36","0","0","0","20","195","179","553","26","28","9689","3234","1161","113","920","1141","13503","1914-05-20","N"
"luquedo01","20","562","1045","96","238","31","10","5","90","115","20","555","190","787","43","36","0","0","0","20","195","179","553","26","28","9689","3234","1161","113","920","1141","13503","1914-05-20","N"
"luquedo01","20","562","1045","96","238","31","10","5","90","115","20","555","190","787","43","36","0","0","0","20","195","179","553","26","28","9689","3234","1161","113","920","1141","13503","1914-05-20","N"
"luquedo01","20","562","1045","96","238","31","10","5","90","115","20","555","190","787","43","36","0","0","0","20","195","179","553","26","28","9689","3234","1161","113","920","1141","13503","1914-05-20","N"
"luquedo01","20","562","1045","96","238","31","10","5","90","115","20","555","190","787","43","36","0","0","0","20","195","179","553","26","28","9689","3234","1161","113","920","1141","13503","1914-05-20","N"
"luquedo01","20","562","1045","96","238","31","10","5","90","115","20","555","190","787","43","36","0","0","0","20","195","179","553","26","28","9689","3234","1161","113","920","1141","13503","1914-05-20","N"
"lylesp01","16","912","80","8","15","2","0","0","4","28","16","912","55","199","21","12","0","0","0","16","102","76","912","0","239","4235","1309","449","85","484","882","5874","1967-07-04","N"
"lylesp01","16","912","80","8","15","2","0","0","4","28","16","912","55","199","21","12","0","0","0","16","102","76","912","0","239","4235","1309","449","85","484","882","5874","1967-07-04","N"
"lylesp01","16","912","80","8","15","2","0","0","4","28","16","912","55","199","21","12","0","0","0","16","102","76","912","0","239","4235","1309","449","85","484","882","5874","1967-07-04","N"
"lylesp01","16","912","80","8","15","2","0","0","4","28","16","912","55","199","21","12","0","0","0","16","102","76","912","0","239","4235","1309","449","85","484","882","5874","1967-07-04","N"
"lyonste01","21","705","1563","162","364","49","9","5","149","201","21","595","219","943","51","57","0","0","0","21","260","230","594","27","23","12483","4489","1696","223","1121","1073","17846","1923-07-02","N"
"lyonste01","21","705","1563","162","364","49","9","5","149","201","21","595","219","943","51","57","0","0","0","21","260","230","594","27","23","12483","4489","1696","223","1121","1073","17846","1923-07-02","N"
"lyonste01","21","705","1563","162","364","49","9","5","149","201","21","595","219","943","51","57","0","0","0","21","260","230","594","27","23","12483","4489","1696","223","1121","1073","17846","1923-07-02","N"
"lyonste01","21","705","1563","162","364","49","9","5","149","201","21","595","219","943","51","57","0","0","0","21","260","230","594","27","23","12483","4489","1696","223","1121","1073","17846","1923-07-02","N"
"lyonste01","21","705","1563","162","364","49","9","5","149","201","21","595","219","943","51","57","0","0","0","21","260","230","594","27","23","12483","4489","1696","223","1121","1073","17846","1923-07-02","N"
"lyonste01","21","705","1563","162","364","49","9","5","149","201","21","595","219","943","51","57","0","0","0","21","260","230","594","27","23","12483","4489","1696","223","1121","1073","17846","1923-07-02","N"
"lyonste01","21","705","1563","162","364","49","9","5","149","201","21","595","219","943","51","57","0","0","0","21","260","230","594","27","23","12483","4489","1696","223","1121","1073","17846","1923-07-02","N"
"lyonste01","21","705","1563","162","364","49","9","5","149","201","21","595","219","943","51","57","0","0","0","21","260","230","594","27","23","12483","4489","1696","223","1121","1073","17846","1923-07-02","N"
"lyonste01","21","705","1563","162","364","49","9","5","149","201","21","595","219","943","51","57","0","0","0","21","260","230","594","27","23","12483","4489","1696","223","1121","1073","17846","1923-07-02","N"
"lyonste01","21","705","1563","162","364","49","9","5","149","201","21","595","219","943","51","57","0","0","0","21","260","230","594","27","23","12483","4489","1696","223","1121","1073","17846","1923-07-02","N"
"lyonste01","21","705","1563","162","364","49","9","5","149","201","21","595","219","943","51","57","0","0","0","21","260","230","594","27","23","12483","4489","1696","223","1121","1073","17846","1923-07-02","Y"
"maddugr01","23","796","1646","108","276","37","2","5","84","441","23","779","566","1242","56","102","0","0","0","23","366","241","779","35","1","15619","4921","1828","367","1050","3496","21257","1986-09-03","Y"
"maglisa01","10","308","572","29","76","5","1","2","29","185","10","307","96","283","10","26","0","0","0","10","120","64","307","25","14","5256","1620","614","173","572","882","7305","1945-08-09","N"
"maglisa01","10","308","572","29","76","5","1","2","29","185","10","307","96","283","10","26","0","0","0","10","120","64","307","25","14","5256","1620","614","173","572","882","7305","1945-08-09","N"
"malonji01","12","322","628","51","126","21","4","7","53","139","12","305","102","232","15","10","0","0","0","12","134","84","303","30","4","5549","1522","657","138","811","1606","7752","1960-07-27","N"
"malonji01","12","322","628","51","126","21","4","7","53","139","12","305","102","232","15","10","0","0","0","12","134","84","303","30","4","5549","1522","657","138","811","1606","7752","1960-07-27","N"
"marbefi01","14","559","670","60","128","21","3","1","65","111","14","559","93","372","17","30","0","0","0","14","148","89","559","7","104","6238","2066","839","96","691","834","8830","1923-08-11","N"
"marbefi01","14","559","670","60","128","21","3","1","65","111","14","559","93","372","17","30","0","0","0","14","148","89","559","7","104","6238","2066","839","96","691","834","8830","1923-08-11","N"
"marbefi01","14","559","670","60","128","21","3","1","65","111","14","559","93","372","17","30","0","0","0","14","148","89","559","7","104","6238","2066","839","96","691","834","8830","1923-08-11","N"
"marbefi01","14","559","670","60","128","21","3","1","65","111","14","559","93","372","17","30","0","0","0","14","148","89","559","7","104","6238","2066","839","96","691","834","8830","1923-08-11","N"
"marbefi01","14","559","670","60","128","21","3","1","65","111","14","559","93","372","17","30","0","0","0","14","148","89","559","7","104","6238","2066","839","96","691","834","8830","1923-08-11","N"
"maricju01","16","477","1226","73","202","29","2","4","75","271","16","473","294","581","47","28","0","0","1","16","243","143","473","52","2","10558","3159","1128","322","711","2313","14281","1960-07-19","N"
"maricju01","16","477","1226","73","202","29","2","4","75","271","16","473","294","581","47","28","0","0","1","16","243","143","473","52","2","10558","3159","1128","322","711","2313","14281","1960-07-19","N"
"maricju01","16","477","1226","73","202","29","2","4","75","271","16","473","294","581","47","28","0","0","1","16","243","143","473","52","2","10558","3159","1128","322","711","2313","14281","1960-07-19","Y"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","N"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","N"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","N"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","N"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","N"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","N"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","N"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","N"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","N"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","N"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","N"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","N"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","N"
"marquru01","18","547","1118","63","198","17","3","1","64","194","18","547","63","714","40","27","0","4","3","18","203","182","547","30","19","10096","3285","1150","111","873","1628","13899","1908-09-25","Y"
"marshmi01","14","732","179","11","35","1","0","1","16","33","14","730","105","287","15","25","0","0","0","14","97","113","730","1","189","4196","1287","485","80","515","891","5883","1967-05-31","N"
"martide01","23","707","523","25","74","12","0","0","33","169","23","704","322","772","43","63","0","0","0","23","247","195","704","30","8","12129","3939","1659","377","1177","2167","16932","1976-09-14","N"
"martimo01","10","250","165","15","28","2","0","0","7","45","10","250","18","116","5","12","0","0","0","10","38","34","250","1","15","1814","607","288","56","249","245","2637","1949-04-25","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe01","13","1204","4172","768","1250","277","76","60","510","444","12","1058","1709","784","128","58","0","0","0","2","0","0","2","0","0","12","2","1","0","2","0","13","1928-04-16","N"
"martipe02","18","493","438","22","43","6","2","0","18","192","18","493","165","270","24","11","0","0","0","18","225","104","492","17","3","8771","2295","956","249","790","3250","11785","1992-09-24","Y"
"mathech01","17","657","1716","153","371","50","12","7","166","82","17","653","317","1541","59","44","0","5","6","17","378","193","646","83","28","14647","4293","1144","92","854","2550","19527","1900-07-17","Y"
"matlajo01","13","366","447","32","58","3","0","0","23","220","13","365","68","348","21","14","0","0","0","13","127","128","365","31","3","7166","2288","839","163","646","1536","9887","1971-07-11","N"
"mayru01","16","542","342","12","42","9","0","0","14","164","16","541","89","385","38","18","0","0","0","16","152","157","541","24","12","7925","2332","1015","200","962","1775","10979","1965-04-18","N"
"maysca01","15","510","1102","114","293","32","21","5","110","118","15","498","174","1163","44","56","0","4","3","15","210","130","498","30","32","9236","2959","994","73","742","879","12606","1915-04-15","N"
"mcaleji01","13","1026","3999","619","1011","114","39","12","470","292","12","1019","2468","155","155","36","0","0","0","1","0","0","1","0","0","1","2","0","0","3","0","0","1889-04-24","N"
"mccarto01","13","1291","5190","1081","1514","195","53","45","746","164","13","1298","2193","487","343","83","0","0","0","6","0","7","13","0","0","208","83","38","3","26","21","4","1884-07-10","N"
"mccarto01","13","1291","5190","1081","1514","195","53","45","746","164","13","1298","2193","487","343","83","0","0","0","6","0","7","13","0","0","208","83","38","3","26","21","4","1884-07-10","Y"
"mcdanli01","21","988","378","19","56","11","0","3","17","159","21","987","127","447","22","28","0","0","0","21","141","119","987","2","172","6418","2099","821","172","623","1361","8971","1955-09-02","N"
"mcdanli01","21","988","378","19","56","11","0","3","17","159","21","987","127","447","22","28","0","0","0","21","141","119","987","2","172","6418","2099","821","172","623","1361","8971","1955-09-02","N"
"mcdowja01","12","282","0","0","0","0","0","0","0","0","12","282","140","248","14","12","0","0","0","12","127","91","282","13","0","5732","1886","830","176","616","1327","8073","1987-09-15","N"
"mcdowsa01","15","429","774","34","119","7","2","2","36","306","15","427","80","328","33","23","0","0","0","15","141","134","425","23","14","7477","1948","879","164","1312","2453","10587","1961-09-15","N"
"mcginjo01","10","479","1302","109","251","21","10","0","90","2","10","477","218","936","101","25","0","1","0","10","247","143","467","33","24","10375","3286","1016","52","815","1074","14560","1899-04-18","N"
"mcginjo01","10","479","1302","109","251","21","10","0","90","2","10","477","218","936","101","25","0","1","0","10","247","143","467","33","24","10375","3286","1016","52","815","1074","14560","1899-04-18","N"
"mcginjo01","10","479","1302","109","251","21","10","0","90","2","10","477","218","936","101","25","0","1","0","10","247","143","467","33","24","10375","3286","1016","52","815","1074","14560","1899-04-18","N"
"mcginjo01","10","479","1302","109","251","21","10","0","90","2","10","477","218","936","101","25","0","1","0","10","247","143","467","33","24","10375","3286","1016","52","815","1074","14560","1899-04-18","N"
"mcginjo01","10","479","1302","109","251","21","10","0","90","2","10","477","218","936","101","25","0","1","0","10","247","143","467","33","24","10375","3286","1016","52","815","1074","14560","1899-04-18","N"
"mcginjo01","10","479","1302","109","251","21","10","0","90","2","10","477","218","936","101","25","0","1","0","10","247","143","467","33","24","10375","3286","1016","52","815","1074","14560","1899-04-18","N"
"mcginjo01","10","479","1302","109","251","21","10","0","90","2","10","477","218","936","101","25","0","1","0","10","247","143","467","33","24","10375","3286","1016","52","815","1074","14560","1899-04-18","N"
"mcginjo01","10","479","1302","109","251","21","10","0","90","2","10","477","218","936","101","25","0","1","0","10","247","143","467","33","24","10375","3286","1016","52","815","1074","14560","1899-04-18","Y"
"mcgloly01","11","320","456","30","79","17","0","0","25","103","11","318","98","174","7","12","0","0","0","11","86","93","318","13","2","4493","1553","663","127","572","939","6469","1972-06-25","N"
"mcgratu01","19","852","219","15","40","7","0","1","18","59","19","850","77","226","24","17","0","0","0","19","99","95","850","1","187","4701","1356","541","109","615","1157","6536","1965-04-18","N"
"mcgresc01","13","363","9","1","0","0","0","0","0","1","13","362","121","320","9","18","0","0","0","13","141","111","362","25","5","6571","2282","958","238","526","930","9171","1976-09-19","N"
"mclaide01","10","288","622","32","82","5","2","1","31","248","10","283","154","215","14","15","0","2","0","10","132","93","283","29","2","5708","1664","717","243","552","1295","7792","1963-09-21","N"
"mclaide01","10","288","622","32","82","5","2","1","31","248","10","283","154","215","14","15","0","2","0","10","132","93","283","29","2","5708","1664","717","243","552","1295","7792","1963-09-21","N"
"mclaide01","10","288","622","32","82","5","2","1","31","248","10","283","154","215","14","15","0","2","0","10","132","93","283","29","2","5708","1664","717","243","552","1295","7792","1963-09-21","N"
"mcmahdo02","18","884","168","8","23","4","0","0","9","87","18","884","86","190","10","12","0","0","1","18","90","68","884","0","153","3972","1064","436","107","585","1017","5556","1957-06-30","N"
"mcnalda01","14","439","758","52","101","24","0","11","50","351","14","438","98","423","21","37","0","5","3","14","191","123","438","35","2","8461","2553","1007","242","860","1577","11593","1962-09-26","N"
"mcnalda01","14","439","758","52","101","24","0","11","50","351","14","438","98","423","21","37","0","5","3","14","191","123","438","35","2","8461","2553","1007","242","860","1577","11593","1962-09-26","N"
"mcnalda01","14","439","758","52","101","24","0","11","50","351","14","438","98","423","21","37","0","5","3","14","191","123","438","35","2","8461","2553","1007","242","860","1577","11593","1962-09-26","N"
"mcnalda01","14","439","758","52","101","24","0","11","50","351","14","438","98","423","21","37","0","5","3","14","191","123","438","35","2","8461","2553","1007","242","860","1577","11593","1962-09-26","N"
"mcveyca01","9","530","2513","555","869","132","44","11","448","51","9","607","2690","351","320","98","51","0","0","4","10","12","34","0","5","529","235","73","3","16","49","761","1871-05-05","N"
"meadole01","15","500","1120","80","201","21","10","5","75","273","15","492","84","853","52","39","0","0","0","15","188","182","492","25","7","9525","3293","1195","85","957","1073","13429","1915-04-19","N"
"medicdo01","11","315","54","3","5","0","0","0","1","22","11","313","114","286","21","12","0","0","0","11","124","105","313","16","2","5995","2041","840","151","625","955","8484","1972-09-05","N"
"mesajo01","19","1050","2","1","0","0","0","0","0","1","19","1049","114","202","17","12","0","0","0","19","83","110","1049","2","327","4751","1671","770","157","666","1067","6962","1987-09-10","N"
"messean01","12","356","736","49","126","30","0","5","54","215","12","347","138","324","42","16","0","0","0","12","131","101","347","27","15","6754","1738","718","176","841","1637","9209","1968-07-04","N"
"messean01","12","356","736","49","126","30","0","5","54","215","12","347","138","324","42","16","0","0","0","12","131","101","347","27","15","6754","1738","718","176","841","1637","9209","1968-07-04","N"
"millebo04","17","716","300","8","33","1","2","0","8","125","17","703","108","337","22","27","0","0","0","17","69","83","703","0","51","4698","1504","586","102","614","902","6689","1957-06-26","N"
"montgje01","13","700","2","0","0","0","0","0","0","1","13","700","86","103","6","9","0","0","0","13","46","52","700","0","304","2606","785","316","81","296","733","3637","1987-08-01","N"
"moorete01","11","1310","4744","722","1327","264","28","80","517","377","11","1209","3159","120","52","24","0","0","0","1","0","0","1","0","0","3","0","0","0","0","1","4","1935-04-16","N"
"moorete01","11","1310","4744","722","1327","264","28","80","517","377","11","1209","3159","120","52","24","0","0","0","1","0","0","1","0","0","3","0","0","0","0","1","4","1935-04-16","N"
"moorete01","11","1310","4744","722","1327","264","28","80","517","377","11","1209","3159","120","52","24","0","0","0","1","0","0","1","0","0","3","0","0","0","0","1","4","1935-04-16","N"
"moorete01","11","1310","4744","722","1327","264","28","80","517","377","11","1209","3159","120","52","24","0","0","0","1","0","0","1","0","0","3","0","0","0","0","1","4","1935-04-16","N"
"moorete01","11","1310","4744","722","1327","264","28","80","517","377","11","1209","3159","120","52","24","0","0","0","1","0","0","1","0","0","3","0","0","0","0","1","4","1935-04-16","N"
"moorete01","11","1310","4744","722","1327","264","28","80","517","377","11","1209","3159","120","52","24","0","0","0","1","0","0","1","0","0","3","0","0","0","0","1","4","1935-04-16","N"
"moorete01","11","1310","4744","722","1327","264","28","80","517","377","11","1209","3159","120","52","24","0","0","0","1","0","0","1","0","0","3","0","0","0","0","1","4","1935-04-16","N"
"moorete01","11","1310","4744","722","1327","264","28","80","517","377","11","1209","3159","120","52","24","0","0","0","1","0","0","1","0","0","3","0","0","0","0","1","4","1935-04-16","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"morrija02","18","582","5","5","0","0","0","0","0","3","18","562","399","425","29","37","0","0","0","18","261","190","562","29","0","11749","3650","1696","398","1422","2542","16501","1977-07-26","N"
"mulcahu01","9","223","388","24","64","9","0","0","21","51","9","221","75","286","15","20","0","0","0","9","45","89","220","5","9","3485","1271","579","69","487","314","5161","1935-07-24","N"
"mulhote01","20","702","621","26","69","13","1","2","23","282","20","700","116","389","52","19","0","0","0","20","125","144","700","10","5","7821","2871","1285","297","691","1340","11200","1986-06-08","N"
"mungova01","14","410","787","56","174","24","4","0","74","164","14","366","100","448","23","22","0","0","0","14","120","115","364","20","16","6339","1957","815","89","868","1242","9033","1931-09-07","N"
"mungova01","14","410","787","56","174","24","4","0","74","164","14","366","100","448","23","22","0","0","0","14","120","115","364","20","16","6339","1957","815","89","868","1242","9033","1931-09-07","N"
"mungova01","14","410","787","56","174","24","4","0","74","164","14","366","100","448","23","22","0","0","0","14","120","115","364","20","16","6339","1957","815","89","868","1242","9033","1931-09-07","N"
"mungova01","14","410","787","56","174","24","4","0","74","164","14","366","100","448","23","22","0","0","0","14","120","115","364","20","16","6339","1957","815","89","868","1242","9033","1931-09-07","N"
"musiast01","22","3049","11058","1958","3652","732","178","476","1959","700","22","3579","13499","859","159","974","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1941-09-17","Y"
"mussimi01","18","560","56","3","9","1","0","0","5","13","18","560","245","513","15","37","0","0","0","18","277","161","560","23","0","11107","3581","1511","395","818","2958","15164","1991-08-04","N"
"mussimi01","18","560","56","3","9","1","0","0","5","13","18","560","245","513","15","37","0","0","0","18","277","161","560","23","0","11107","3581","1511","395","818","2958","15164","1991-08-04","N"
"mussimi01","18","560","56","3","9","1","0","0","5","13","18","560","245","513","15","37","0","0","0","18","277","161","560","23","0","11107","3581","1511","395","818","2958","15164","1991-08-04","N"
"mussimi01","18","560","56","3","9","1","0","0","5","13","18","560","245","513","15","37","0","0","0","18","277","161","560","23","0","11107","3581","1511","395","818","2958","15164","1991-08-04","N"
"myersra01","14","758","60","5","11","3","0","0","7","33","14","757","27","93","5","2","0","0","0","14","46","65","757","0","355","2746","776","322","70","410","916","3865","1985-10-06","N"
"nehfar01","15","476","940","91","196","29","5","8","76","129","15","467","145","768","24","49","0","7","5","15","188","124","463","30","13","8360","2765","983","109","672","872","11495","1915-08-13","N"
